Plant,Date,Shift,Material Number,Bench,BWE,TWH,EWH,Stoppage,secs,BOUND HOURS,Time From,Time to,Duration,Group code,Cause code,stopcode,Remarks,Group code text,Cause code text
M002,02-12-2022,I,SF01OBURDEN,MBS,L&T 6,01.30,01.30,06.30,23400,00.00,1030,1230,02.00,44,09,4409,"M2,M3 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 1,05.10,05.10,02.50,10200,00.00,1800,1930,01.30,44,09,4409,M2 BTR Clamp fixing & M5 Weak joint elogation,Conveyor Vulcanising,BTR Clamp fixing
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 1,05.10,05.10,02.50,10200,00.00,1930,1950,00.20,40,05,4005,M4 TE Cleaning,Conveyor Operation,TE cleaning
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 1,05.10,05.10,02.50,10200,00.00,1950,2010,00.20,40,05,4005,M2 TE Cleaning,Conveyor Operation,TE cleaning
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 1,05.10,05.10,02.50,10200,00.00,2030,2110,00.40,44,09,4409,M6 Flap opened & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 5,05.10,05.10,02.50,10200,00.00,1800,1930,01.30,44,09,4409,M2 BTR Clamp fixing & M5 Weak joint elogation,Conveyor Vulcanising,BTR Clamp fixing
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 5,05.10,05.10,02.50,10200,00.00,1930,1950,00.20,40,05,4005,M4 TE Cleaning,Conveyor Operation,TE cleaning
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 5,05.10,05.10,02.50,10200,00.00,1950,2010,00.20,40,05,4005,M2 TE Cleaning,Conveyor Operation,TE cleaning
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 5,05.10,05.10,02.50,10200,00.00,2030,2110,00.40,44,09,4409,M6 Flap opened & BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 6,04.20,04.20,02.40,9600,07.00,1800,1930,01.30,44,09,4409,M2 BTR Clamp fixing & M5 Weak joint elogation,Conveyor Vulcanising,BTR Clamp fixing
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 6,04.20,04.20,02.40,9600,07.00,1930,1950,00.20,40,05,4005,M4 TE Cleaning,Conveyor Operation,TE cleaning
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 6,04.20,04.20,02.40,9600,07.00,1950,2010,00.20,40,05,4005,M2 TE Cleaning,Conveyor Operation,TE cleaning
M002,02-12-2022,II,SF01OBURDEN,MBS,L&T 6,04.20,04.20,02.40,9600,07.00,2030,2100,00.30,44,09,4409,M6 Flap opened & M/C Positioning for B2 Loading with MTC-18,Conveyor Vulcanising,BTR Clamp fixing
M002,02-12-2022,III,SF01OBURDEN,MBS,L&T 1,06.30,06.30,01.30,5400,08.00,0030,0200,01.30,44,09,4409,"M2,M6 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,02-12-2022,III,SF01OBURDEN,MBS,L&T 5,06.30,06.30,01.30,5400,08.00,0030,0200,01.30,44,09,4409,"M2,M6 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 1,03.15,03.15,04.45,17100,00.00,0600,0630,00.30,44,12,4412,M2 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 1,03.15,03.15,04.45,17100,00.00,0630,0645,00.15,07,99,0799,M1 Conveyor breached area inspection,Common Miscellaneous,Others
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 1,03.15,03.15,04.45,17100,00.00,0900,0930,00.30,44,05,4405,M2 Center core cutting,Conveyor Vulcanising,Center core cutting
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 1,03.15,03.15,04.45,17100,00.00,0930,1130,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 1,03.15,03.15,04.45,17100,00.00,1130,1300,01.30,44,09,4409,"M2,M3 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 5,03.15,03.15,04.45,17100,00.00,0600,0630,00.30,44,12,4412,M2 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 5,03.15,03.15,04.45,17100,00.00,0630,0645,00.15,07,99,0799,M1 Conveyor breached area inspection,Common Miscellaneous,Others
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 5,03.15,03.15,04.45,17100,00.00,0900,0930,00.30,44,05,4405,M2 Center core cutting,Conveyor Vulcanising,Center core cutting
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 5,03.15,03.15,04.45,17100,00.00,0930,1130,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,03-12-2022,I,SF01OBURDEN,MBS,L&T 5,03.15,03.15,04.45,17100,00.00,1130,1300,01.30,44,09,4409,"M2,M3 BTR Clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
M002,03-12-2022,II,SF01OBURDEN,MBS,L&T 1,06.00,06.00,02.00,7200,00.00,1745,1915,01.30,44,09,4409,M2 & M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,03-12-2022,II,SF01OBURDEN,MBS,L&T 1,06.00,06.00,02.00,7200,00.00,2000,2015,00.15,45,01,4501,M2 & M1 Roller removal,Conveyor CMM,Line  roller changing/removal
M002,03-12-2022,II,SF01OBURDEN,MBS,L&T 1,06.00,06.00,02.00,7200,00.00,2015,2030,00.15,44,12,4412,M2 & M3 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
M002,03-12-2022,II,SF01OBURDEN,MBS,L&T 5,06.00,06.00,02.00,7200,00.00,1745,1915,01.30,44,09,4409,M2 & M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,03-12-2022,II,SF01OBURDEN,MBS,L&T 5,06.00,06.00,02.00,7200,00.00,2000,2015,00.15,45,01,4501,M2 & M1 Roller removal,Conveyor CMM,Line  roller changing/removal
M002,03-12-2022,II,SF01OBURDEN,MBS,L&T 5,06.00,06.00,02.00,7200,00.00,2015,2030,00.15,44,12,4412,M2 & M3 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
M002,03-12-2022,III,SF01OBURDEN,MBS,L&T 1,07.15,07.15,00.45,2700,00.00,0400,0430,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,03-12-2022,III,SF01OBURDEN,MBS,L&T 1,07.15,07.15,00.45,2700,00.00,0445,0500,00.15,44,09,4409,M3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,03-12-2022,III,SF01OBURDEN,MBS,L&T 5,07.15,07.15,00.45,2700,00.00,0400,0430,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,03-12-2022,III,SF01OBURDEN,MBS,L&T 5,07.15,07.15,00.45,2700,00.00,0445,0500,00.15,44,09,4409,M3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,04-12-2022,I,SF01OBURDEN,MBS,L&T 1,02.15,02.15,05.45,20700,00.00,0600,0645,00.45,44,12,4412,M2 TE Clenaing due to through cut,Conveyor Vulcanising,Through cut repair work
M002,04-12-2022,I,SF01OBURDEN,MBS,L&T 1,02.15,02.15,05.45,20700,00.00,0830,1030,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,04-12-2022,I,SF01OBURDEN,MBS,L&T 1,02.15,02.15,05.45,20700,00.00,1030,1245,02.15,44,09,4409,M2 & M3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,04-12-2022,I,SF01OBURDEN,MBS,L&T 1,02.15,02.15,05.45,20700,00.00,1245,1330,00.45,07,02,0702,Rain and after effects,Common Miscellaneous,Rain and after effects
M002,04-12-2022,I,SF01OBURDEN,MBS,L&T 5,02.15,02.15,05.45,20700,00.00,0600,0645,00.45,44,12,4412,M2 TE Clenaing due to through cut,Conveyor Vulcanising,Through cut repair work
M002,04-12-2022,I,SF01OBURDEN,MBS,L&T 5,02.15,02.15,05.45,20700,00.00,0830,1030,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,04-12-2022,I,SF01OBURDEN,MBS,L&T 5,02.15,02.15,05.45,20700,00.00,1030,1245,02.15,44,09,4409,M2 & M3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,04-12-2022,I,SF01OBURDEN,MBS,L&T 5,02.15,02.15,05.45,20700,00.00,1245,1330,00.45,07,02,0702,Rain and after effects,Common Miscellaneous,Rain and after effects
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 1,04.15,04.15,03.45,13500,00.00,1430,1545,01.15,44,17,4417,Waiting for vulcanising crew for M3 Conveyor,Conveyor Vulcanising,Waiting for vulcanising crew
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 1,04.15,04.15,03.45,13500,00.00,1545,1700,01.15,44,09,4409,M3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 1,04.15,04.15,03.45,13500,00.00,1700,1715,00.15,44,16,4416,M5 Weak joint inspection by vul.crew,Conveyor Vulcanising,joint/belt inspection.
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 1,04.15,04.15,03.45,13500,00.00,1800,1815,00.15,45,01,4501,M2 Frame no :124 Return roller fixing,Conveyor CMM,Line  roller changing/removal
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 1,04.15,04.15,03.45,13500,00.00,2015,2030,00.15,44,16,4416,M5 Weak joint Inspection by vul.crew,Conveyor Vulcanising,joint/belt inspection.
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 1,04.15,04.15,03.45,13500,00.00,2130,2200,00.30,44,17,4417,Waiting for vulcanising crew for M2 Conveyor,Conveyor Vulcanising,Waiting for vulcanising crew
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,1430,1545,01.15,44,17,4417,Waiting for vulcanising crew for M3 Conveyor,Conveyor Vulcanising,Waiting for vulcanising crew
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,1545,1700,01.15,44,09,4409,M3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,1700,1715,00.15,44,16,4416,M5 Weak joint inspection by vul.crew,Conveyor Vulcanising,joint/belt inspection.
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,1800,1815,00.15,45,01,4501,M2 Frame no :124 Return roller fixing,Conveyor CMM,Line  roller changing/removal
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,2015,2030,00.15,44,16,4416,M5 Weak joint Inspection by vul.crew,Conveyor Vulcanising,joint/belt inspection.
M002,04-12-2022,II,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,2130,2200,00.30,44,17,4417,Waiting for vulcanising crew for M2 Conveyor,Conveyor Vulcanising,Waiting for vulcanising crew
M002,04-12-2022,III,SF01OBURDEN,MBS,L&T 1,02.00,02.00,06.00,21600,00.00,2200,2300,01.00,44,17,4417,Waiting for vulcanising crew for M2 conv,Conveyor Vulcanising,Waiting for vulcanising crew
M002,04-12-2022,III,SF01OBURDEN,MBS,L&T 1,02.00,02.00,06.00,21600,00.00,2300,0300,04.00,44,09,4409,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,04-12-2022,III,SF01OBURDEN,MBS,L&T 1,02.00,02.00,06.00,21600,00.00,0500,0600,01.00,44,09,4409,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,04-12-2022,III,SF01OBURDEN,MBS,L&T 5,02.00,02.00,06.00,21600,00.00,2200,2300,01.00,44,17,4417,Waiting for vulcanising crew for M2 conv,Conveyor Vulcanising,Waiting for vulcanising crew
M002,04-12-2022,III,SF01OBURDEN,MBS,L&T 5,02.00,02.00,06.00,21600,00.00,2300,0300,04.00,44,09,4409,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,04-12-2022,III,SF01OBURDEN,MBS,L&T 5,02.00,02.00,06.00,21600,00.00,0500,0600,01.00,44,09,4409,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,05-12-2022,I,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,0600,0700,01.00,44,09,4409,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,05-12-2022,I,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,0700,1400,07.00,94,04,9404,M5 & M2 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,05-12-2022,I,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,0600,0700,01.00,44,09,4409,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,05-12-2022,I,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,0700,1400,07.00,94,04,9404,M5 & M2 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,05-12-2022,II,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M5 & M2 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,05-12-2022,II,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M5 & M2 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,05-12-2022,III,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,94,04,9404,M5 & M2 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,05-12-2022,III,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,94,04,9404,M5 & M2 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,06-12-2022,I,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,94,04,9404,M2 & M5 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,06-12-2022,I,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,94,04,9404,M2 & M5 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,06-12-2022,II,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M2 & M5 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,06-12-2022,II,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M2 & M5 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,06-12-2022,III,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,94,04,9404,M2 & M5 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,06-12-2022,III,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,94,04,9404,M2 & M5 Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,07-12-2022,I,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,94,04,9404,M2 & M5  Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,07-12-2022,I,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,94,04,9404,M2 & M5  Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,07-12-2022,II,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M2 & M5  Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,07-12-2022,II,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M2 & M5  Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,07-12-2022,III,SF01OBURDEN,MBS,L&T 1,06.00,06.00,02.00,7200,00.00,2200,2315,01.15,94,04,9404,M2 & M5  Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,07-12-2022,III,SF01OBURDEN,MBS,L&T 1,06.00,06.00,02.00,7200,00.00,0300,0345,00.45,44,09,4409,M3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,07-12-2022,III,SF01OBURDEN,MBS,L&T 5,06.00,06.00,02.00,7200,00.00,2200,2315,01.15,94,04,9404,M2 & M5  Piece belt changing,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,07-12-2022,III,SF01OBURDEN,MBS,L&T 5,06.00,06.00,02.00,7200,00.00,0300,0345,00.45,44,09,4409,M3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,08-12-2022,I,SF01OBURDEN,MBS,L&T 1,04.30,04.30,03.30,12600,00.00,0600,0630,00.30,45,01,4501,"M4, M5 & M6 Roller removal",Conveyor CMM,Line  roller changing/removal
M002,08-12-2022,I,SF01OBURDEN,MBS,L&T 1,04.30,04.30,03.30,12600,00.00,0940,1140,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,08-12-2022,I,SF01OBURDEN,MBS,L&T 1,04.30,04.30,03.30,12600,00.00,1140,1240,01.00,44,09,4409,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,08-12-2022,I,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,0900,0915,00.15,10,01,1001,M/C Cable handling,BWE Operation,BWE Track Area Preparation
M002,08-12-2022,I,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,0940,1140,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,08-12-2022,I,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,1140,1240,01.00,44,09,4409,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,08-12-2022,I,SF01OBURDEN,MBS,L&T 5,04.15,04.15,03.45,13500,00.00,1240,1310,00.30,45,01,4501,"M4,M5 & M6 Roller removal",Conveyor CMM,Line  roller changing/removal
M002,08-12-2022,II,SF01OBURDEN,MBS,L&T 1,07.00,07.00,01.00,3600,00.00,1915,1930,00.15,44,09,4409,M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
M002,08-12-2022,II,SF01OBURDEN,MBS,L&T 1,07.00,07.00,01.00,3600,00.00,1930,1945,00.15,10,16,1016,Foreign material removal from cutface,BWE Operation,Foreign material removal from cutface
M002,08-12-2022,II,SF01OBURDEN,MBS,L&T 1,07.00,07.00,01.00,3600,00.00,2130,2200,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,08-12-2022,II,SF01OBURDEN,MBS,L&T 5,04.30,04.30,03.30,12600,00.00,1830,2200,03.30,91,02,9102,MTC-8 RHS Track 1/2 plate got cut,Unplanned MM,Unplanned MTC SME MM
M002,08-12-2022,III,SF01OBURDEN,MBS,L&T 1,04.40,04.40,03.20,12000,00.00,2200,0120,03.20,44,11,4411,M2 Core cutting & Chambering,Conveyor Vulcanising,Belt edge Chambering work
M002,08-12-2022,III,SF01OBURDEN,MBS,L&T 5,04.40,04.40,03.20,12000,00.00,2200,0000,02.00,91,02,9102,MTC-8 RHS Track 1/2 plate got cut,Unplanned MM,Unplanned MTC SME MM
M002,08-12-2022,III,SF01OBURDEN,MBS,L&T 5,04.40,04.40,03.20,12000,00.00,0000,0120,01.20,44,11,4411,M2 Core cutting & Chambering,Conveyor Vulcanising,Belt edge Chambering work
M002,09-12-2022,I,SF01OBURDEN,MBS,L&T 1,02.30,02.30,05.30,19800,00.00,0830,1400,05.30,94,04,9404,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,09-12-2022,I,SF01OBURDEN,MBS,L&T 5,02.30,02.30,05.30,19800,00.00,0830,1400,05.30,94,04,9404,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,09-12-2022,II,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,09-12-2022,II,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,09-12-2022,III,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,94,04,9404,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,09-12-2022,III,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,94,04,9404,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,10-12-2022,I,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,94,04,9404,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,10-12-2022,I,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,0600,1400,08.00,94,04,9404,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,10-12-2022,II,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,10-12-2022,II,SF01OBURDEN,MBS,L&T 5,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,94,04,9404,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,10-12-2022,III,SF01OBURDEN,MBS,L&T 1,04.00,04.00,04.00,14400,00.00,2200,0200,04.00,94,04,9404,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,10-12-2022,III,SF01OBURDEN,MBS,L&T 5,04.00,04.00,04.00,14400,00.00,2200,0200,04.00,94,04,9404,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 1,05.00,05.00,03.00,10800,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 1,05.00,05.00,03.00,10800,00.00,1200,1300,01.00,45,01,4501,"M1,M3,M5 roller fixing & M3 TE Spillage wiper changing",Conveyor CMM,Line  roller changing/removal
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 5,03.30,03.30,04.30,16200,00.00,0830,1000,01.30,28,65,2865,MTC-8 RHS Track Movement Trouble,MTC Electrical,Track Movement Trouble
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 5,03.30,03.30,04.30,16200,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 5,03.30,03.30,04.30,16200,00.00,1200,1300,01.00,45,01,4501,"M1,M3,M5 roller fixing & M3 TE Spillage wiper changing",Conveyor CMM,Line  roller changing/removal
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 6,01.15,01.15,06.45,24300,00.00,0600,0830,02.30,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 6,01.15,01.15,06.45,24300,00.00,0930,0945,00.15,10,99,1099,L&T-6 cut face drain pipe removal,BWE Operation,Others
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 6,01.15,01.15,06.45,24300,00.00,1000,1200,02.00,30,02,3002,Daily maintenance,Planned Operation,Daily maintenance
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 6,01.15,01.15,06.45,24300,00.00,1200,1300,01.00,45,01,4501,"M1,M3,M5 roller fixing & M3 TE spillage wiper changing",Conveyor CMM,Line  roller changing/removal
M002,11-12-2022,I,SF01OBURDEN,MBS,L&T 6,01.15,01.15,06.45,24300,00.00,1300,1400,01.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 1,05.55,05.55,02.05,7500,00.00,1600,1700,01.00,48,99,4899,M5 LT control D.13 opened -due to TS-2 incoming supply tripp,Conveyor Electrical,Others
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 1,05.55,05.55,02.05,7500,00.00,1700,1730,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 1,05.55,05.55,02.05,7500,00.00,1850,1905,00.15,48,08,4808,All conveyor LT tripped-due to TS-2 incoming supply tripped,Conveyor Electrical,LT fault/tripped.
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 1,05.55,05.55,02.05,7500,00.00,2000,2010,00.10,45,01,4501,M3 roller fixing,Conveyor CMM,Line  roller changing/removal
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 1,05.55,05.55,02.05,7500,00.00,2150,2200,00.10,44,16,4416,M2 conveyor snapped-joint no BEN-386 & load clearing,Conveyor Vulcanising,joint/belt inspection.
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 5,05.55,05.55,02.05,7500,00.00,1600,1700,01.00,48,99,4899,M5 LT control D.13 opened -due to TS-2 incoming supply tripp,Conveyor Electrical,Others
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 5,05.55,05.55,02.05,7500,00.00,1700,1730,00.30,07,01,0701,Rain,Common Miscellaneous,Rain
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 5,05.55,05.55,02.05,7500,00.00,1850,1905,00.15,48,08,4808,All conveyor LT tripped-due to TS-2 incoming supply tripped,Conveyor Electrical,LT fault/tripped.
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 5,05.55,05.55,02.05,7500,00.00,2000,2010,00.10,45,01,4501,M3 roller fixing,Conveyor CMM,Line  roller changing/removal
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 5,05.55,05.55,02.05,7500,00.00,2150,2200,00.10,44,16,4416,M2 conveyor snapped-joint no BEN-386 & load clearing,Conveyor Vulcanising,joint/belt inspection.
M002,11-12-2022,II,SF01OBURDEN,MBS,L&T 6,00.00,00.00,08.00,28800,00.00,1400,2200,08.00,07,21,0721,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
M002,11-12-2022,III,SF01OBURDEN,MBS,L&T 1,00.00,00.00,08.00,28800,00.00,2200,0600,08.00,44,16,4416,M2 conveyor snapped-joint no BEN-386 & load clearing,Conveyor Vulcanising,joint/belt inspection.
