Duration,Group code,Cause code,stopcode,Remarks,Group code text,Cause code text
00.15,10.0,1.0,1001.0,M/C Cable handling,BWE Operation,BWE Track Area Preparation
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,"M4,M5 & M6 Roller removal",Conveyor CMM,Line  roller changing/removal
00.15,44.0,9.0,4409.0,M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,10.0,16.0,1016.0,Foreign material removal from cutface,BWE Operation,Foreign material removal from cutface
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
03.30,91.0,2.0,9102.0,MTC-8 RHS Track 1/2 plate got cut,Unplanned MM,Unplanned MTC SME MM
03.20,44.0,11.0,4411.0,M2 Core cutting & Chambering,Conveyor Vulcanising,Belt edge Chambering work
02.00,91.0,2.0,9102.0,MTC-8 RHS Track 1/2 plate got cut,Unplanned MM,Unplanned MTC SME MM
01.20,44.0,11.0,4411.0,M2 Core cutting & Chambering,Conveyor Vulcanising,Belt edge Chambering work
05.30,94.0,4.0,9404.0,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
05.30,94.0,4.0,9404.0,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Weak Joint Elimination (1 & 99 ),Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
04.00,94.0,4.0,9404.0,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
04.00,94.0,4.0,9404.0,M2 Weak joint Elimination,Unplanned Vulcanising,Conveyor unplanned vulcanising
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,45.0,1.0,4501.0,"M1,M3,M5 roller fixing & M3 TE Spillage wiper changing",Conveyor CMM,Line  roller changing/removal
01.30,28.0,65.0,2865.0,MTC-8 RHS Track Movement Trouble,MTC Electrical,Track Movement Trouble
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,45.0,1.0,4501.0,"M1,M3,M5 roller fixing & M3 TE Spillage wiper changing",Conveyor CMM,Line  roller changing/removal
02.30,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
00.15,10.0,99.0,1099.0,L&T-6 cut face drain pipe removal,BWE Operation,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,45.0,1.0,4501.0,"M1,M3,M5 roller fixing & M3 TE spillage wiper changing",Conveyor CMM,Line  roller changing/removal
01.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
01.00,48.0,99.0,4899.0,M5 LT control D.13 opened -due to TS-2 incoming supply tripp,Conveyor Electrical,Others
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.15,48.0,8.0,4808.0,All conveyor LT tripped-due to TS-2 incoming supply tripped,Conveyor Electrical,LT fault/tripped.
00.10,45.0,1.0,4501.0,M3 roller fixing,Conveyor CMM,Line  roller changing/removal
00.10,44.0,16.0,4416.0,M2 conveyor snapped-joint no BEN-386 & load clearing,Conveyor Vulcanising,joint/belt inspection.
01.00,48.0,99.0,4899.0,M5 LT control D.13 opened -due to TS-2 incoming supply tripp,Conveyor Electrical,Others
00.30,7.0,1.0,701.0,Rain,Common Miscellaneous,Rain
00.15,48.0,8.0,4808.0,All conveyor LT tripped-due to TS-2 incoming supply tripped,Conveyor Electrical,LT fault/tripped.
00.10,45.0,1.0,4501.0,M3 roller fixing,Conveyor CMM,Line  roller changing/removal
00.10,44.0,16.0,4416.0,M2 conveyor snapped-joint no BEN-386 & load clearing,Conveyor Vulcanising,joint/belt inspection.
08.00,7.0,21.0,721.0,Machine on Stand-By,Common Miscellaneous,Machine on Stand-By
08.00,44.0,16.0,4416.0,M2 conveyor snapped-joint no BEN-386 & load clearing,Conveyor Vulcanising,joint/belt inspection.
08.00,44.0,16.0,4416.0,M2 conveyor snapped-joint no BEN-386 & load clearing,Conveyor Vulcanising,joint/belt inspection.
08.00,44.0,16.0,4416.0,M2 conveyor snapped-joint no BEN-386 & load clearing,Conveyor Vulcanising,joint/belt inspection.
08.00,94.0,4.0,9404.0,M2 Conveyor Snapped Joint no. BEN . 386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Conveyor Snapped Joint no. BEN . 386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Conveyor Snapped Joint no. BEN . 386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Conveyor Snapped Joint no. BEN . 386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Conveyor Snapped Joint no. BEN . 386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Conveyor Snapped Joint no. BEN . 386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Conveyor Snapped Joint no. BEN . 386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Conveyor Snapped Joint no. BEN . 386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Conveyor Snapped Joint no. BEN . 386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 conveyor snapped joint no.Ben.386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 conveyor snapped joint no.Ben.386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 conveyor snapped joint no.Ben.386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 conveyor snapped joint no.Ben.386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 conveyor snapped joint no.Ben.386,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 conveyor snapped joint no.Ben.386,Unplanned Vulcanising,Conveyor unplanned vulcanising
06.30,94.0,4.0,9404.0,M2 conveyor snapped joint no.Ben.386,Unplanned Vulcanising,Conveyor unplanned vulcanising
01.30,8.0,1.0,801.0,Feeder No:30 tripped,Common Electrical,Feeder tripped on earth fault.
06.30,94.0,4.0,9404.0,M2 conveyor snapped joint no.Ben.386,Unplanned Vulcanising,Conveyor unplanned vulcanising
01.30,8.0,1.0,801.0,Feeder No:30 tripped,Common Electrical,Feeder tripped on earth fault.
06.30,94.0,4.0,9404.0,M2 conveyor snapped joint no.Ben.386,Unplanned Vulcanising,Conveyor unplanned vulcanising
01.30,8.0,1.0,801.0,Feeder No:30 tripped,Common Electrical,Feeder tripped on earth fault.
02.30,8.0,1.0,801.0,Feeder no.30 tripped,Common Electrical,Feeder tripped on earth fault.
00.30,48.0,1.0,4801.0,M4 RS Trouble,Conveyor Electrical,Motor inspn/trouble/work.
02.45,44.0,9.0,4409.0,M2 & M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.30,8.0,1.0,801.0,Feeder no.30 tripped,Common Electrical,Feeder tripped on earth fault.
00.30,48.0,1.0,4801.0,M4 RS Trouble,Conveyor Electrical,Motor inspn/trouble/work.
02.45,44.0,9.0,4409.0,M2 & M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.30,8.0,1.0,801.0,Feeder no: 30 Tripped,Common Electrical,Feeder tripped on earth fault.
00.30,48.0,99.0,4899.0,M4 RS trouble,Conveyor Electrical,Others
00.30,10.0,9.0,1009.0,M6 BTR clamp fixing & MTC-18 postioning for B2 conveyor load,BWE Operation,Seq. cable changing
01.00,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,45.0,1.0,4501.0,M4 F NO.107 roller fixing by con/mtc,Conveyor CMM,Line  roller changing/removal
00.15,28.0,17.0,2817.0,MTC-8 D/Boom Hoisting/lowering trouble,MTC Electrical,Hoisting/lowering trouble-ele.
01.00,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,45.0,1.0,4501.0,M4 F NO.107 roller fixing by con/mtc,Conveyor CMM,Line  roller changing/removal
00.30,44.0,20.0,4420.0,M3 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
00.20,45.0,1.0,4501.0,M4 & M5 roller removal,Conveyor CMM,Line  roller changing/removal
00.10,10.0,16.0,1016.0,Foreign material removal,BWE Operation,Foreign material removal from cutface
00.30,44.0,20.0,4420.0,M3 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
00.20,45.0,1.0,4501.0,M4 & M5 roller removal,Conveyor CMM,Line  roller changing/removal
00.15,45.0,1.0,4501.0,M2 & M4 Roller removal,Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.30,44.0,9.0,4409.0,M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.15,45.0,1.0,4501.0,M2 & M4 Roller removal,Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.30,44.0,9.0,4409.0,M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.40,44.0,9.0,4409.0,M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.40,44.0,9.0,4409.0,M4 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,M6 Frame no : 90 Return roller changing,Conveyor CMM,Line  roller changing/removal
00.40,44.0,9.0,4409.0,M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.40,44.0,9.0,4409.0,M4 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,M6 Frame no : 90 Return roller changing,Conveyor CMM,Line  roller changing/removal
00.30,44.0,12.0,4412.0,M3 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
00.20,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.20,10.0,16.0,1016.0,"Foreign material removal - 1set rail bit-5mts, roller piece",BWE Operation,Foreign material removal from cutface
00.30,44.0,12.0,4412.0,M3 TE Cleaning due to through cut,Conveyor Vulcanising,Through cut repair work
00.20,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.20,45.0,1.0,4501.0,"M2,M6 roller removal",Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.00,44.0,9.0,4409.0,Extn.M3 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,45.0,1.0,4501.0,"M2,M6 return roller fixing",Conveyor CMM,Line  roller changing/removal
00.20,45.0,1.0,4501.0,"M2,M6 roller removal",Conveyor CMM,Line  roller changing/removal
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
02.00,12.0,2.0,1202.0,FST(I) II BOTTOM ROLLER CHANGING & feeding point chaning,BWE MRR,BOTTOM ROLLER CHANGING
01.45,11.0,99.0,1199.0,SAT(O) Track plate single eye got cut & changed,BWE MM,Other works
01.00,44.0,9.0,4409.0,"M6 BTR Clamp fixied(15 clamp, 4mts ply)",Conveyor Vulcanising,BTR Clamp fixing
01.00,44.0,9.0,4409.0,M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.20,40.0,5.0,4005.0,"M2,M3 TE cleaning",Conveyor Operation,TE cleaning
00.20,45.0,48.0,4548.0,"M5 TE ""v"" wiper area roller removal",Conveyor CMM,DH/TE  cross wiper changing / adjustment/ Removal
03.30,44.0,1.0,4401.0,M2 Belt snapped,Conveyor Vulcanising,Belt changing
00.20,40.0,5.0,4005.0,"M2,M3 TE cleaning",Conveyor Operation,TE cleaning
00.20,45.0,48.0,4548.0,"M5 TE ""V"" wiper area roller removal",Conveyor CMM,DH/TE  cross wiper changing / adjustment/ Removal
03.30,44.0,1.0,4401.0,M2 Belt snapped,Conveyor Vulcanising,Belt changing
08.00,94.0,4.0,9404.0,M2 Belt snapped,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Belt snapped,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Belt snapped,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Belt snapped,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Belt snapped,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,94.0,4.0,9404.0,M2 Belt snapped,Unplanned Vulcanising,Conveyor unplanned vulcanising
08.00,99.0,4.0,9904.0,M2 belt snapped,Unplanned SME,Belt snapped due to overtension
08.00,99.0,4.0,9904.0,M2 belt snapped,Unplanned SME,Belt snapped due to overtension
08.00,99.0,4.0,9904.0,M2 belt snapped,Unplanned SME,Belt snapped due to overtension
08.00,99.0,4.0,9904.0,M2 belt snapped,Unplanned SME,Belt snapped due to overtension
08.00,99.0,4.0,9904.0,M2 belt snapped,Unplanned SME,Belt snapped due to overtension
08.00,99.0,4.0,9904.0,M2 belt snapped,Unplanned SME,Belt snapped due to overtension
04.00,44.0,99.0,4499.0,M2 belt snapped,Conveyor Vulcanising,Others
00.30,45.0,99.0,4599.0,M3 Te side wiper(S/S) fixed & M3 roller fixing,Conveyor CMM,Others
01.50,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,48.0,16.0,4816.0,bucket not started- Electrical trouble.,Conveyor Electrical,Electrical work/trouble.
04.00,44.0,99.0,4499.0,M2 belt snapped,Conveyor Vulcanising,Others
00.30,45.0,99.0,4599.0,M3 TE side wiper(S/S) fixed & M3 roller fixing,Conveyor CMM,Others
01.50,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.20,44.0,99.0,4499.0,M1 2part roller fixing,Conveyor Vulcanising,Others
00.30,44.0,20.0,4420.0,M2 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
00.20,10.0,1.0,1001.0,BWE Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.20,44.0,99.0,4499.0,M1 2part roller fixing,Conveyor Vulcanising,Others
00.30,44.0,20.0,4420.0,M2 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
02.30,44.0,5.0,4405.0,M6 Center core cutting,Conveyor Vulcanising,Center core cutting
01.00,10.0,1.0,1001.0,M1 conveyor breached & Track Area Preparation,BWE Operation,BWE Track Area Preparation
02.30,44.0,5.0,4405.0,M6 Center core cutting,Conveyor Vulcanising,Center core cutting
01.00,44.0,20.0,4420.0,M4 TE cleaning due to through cut,Conveyor Vulcanising,TE cleaning due to throughcut
01.30,44.0,99.0,4499.0,M4 weak joint area ply fixing & load clearing,Conveyor Vulcanising,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
02.00,44.0,9.0,4409.0,"M4,M6 183 BTR clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.20,45.0,1.0,4501.0,M2 roller fixing by con.Mtce,Conveyor CMM,Line  roller changing/removal
01.00,44.0,20.0,4420.0,M4 TE cleaning due to through cut,Conveyor Vulcanising,TE cleaning due to throughcut
01.30,44.0,99.0,4499.0,M4 waek joint area ply fixing & load clearing,Conveyor Vulcanising,Others
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
02.00,44.0,9.0,4409.0,"M4,M6 183 BTR clamp fixing",Conveyor Vulcanising,BTR Clamp fixing
00.20,45.0,1.0,4501.0,M2 roller fixing by con.Mtce,Conveyor CMM,Line  roller changing/removal
00.30,45.0,1.0,4501.0,M5 &M6 roller fixing,Conveyor CMM,Line  roller changing/removal
00.20,44.0,99.0,4499.0,M4 & M5 weak joint inspection,Conveyor Vulcanising,Others
00.30,44.0,9.0,4409.0,M6 BTR clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,M5 & M6 roller fixing,Conveyor CMM,Line  roller changing/removal
00.20,44.0,99.0,4499.0,M4 & M5 weak jointinspection,Conveyor Vulcanising,Others
00.30,44.0,9.0,4409.0,M6 BTR clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
08.00,44.0,9.0,4409.0,M2 flap opening and BTR clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
08.00,44.0,9.0,4409.0,M2 flap opening and BTR clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.15,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
02.30,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.15,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
02.30,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.45,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.30,48.0,2.0,4802.0,M1 Secondary motor unusual sound inspection & motor isolatio,Conveyor Electrical,Motor isolation/introduction.
00.15,45.0,1.0,4501.0,M1 & M3 roller removal,Conveyor CMM,Line  roller changing/removal
00.45,44.0,9.0,4409.0,M2 BTR clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.30,48.0,99.0,4899.0,M1 secondary motor unusual sound inspection & motor iosolati,Conveyor Electrical,Others
00.15,45.0,1.0,4501.0,M1 & M3 roller removal,Conveyor CMM,Line  roller changing/removal
00.50,40.0,3.0,4003.0,M6 Centre core cutting by opr crew,Conveyor Operation,Centre core cutting
01.00,46.0,70.0,4670.0,M4 TE drum lagging piece cutting by con.mtc,Conveyor CMRR,Others
00.40,44.0,9.0,4409.0,M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.30,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,48.0,16.0,4816.0,M2 RS Trouble,Conveyor Electrical,Electrical work/trouble.
00.50,40.0,3.0,4003.0,M6 Centre core cutting by opr crew,Conveyor Operation,Centre core cutting
01.00,46.0,99.0,4699.0,M4 TE drum lagging piece cutting by con mtc,Conveyor CMRR,Others
00.40,44.0,9.0,4409.0,M6 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.30,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,48.0,16.0,4816.0,M2 RS trouble,Conveyor Electrical,Electrical work/trouble.
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.30,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
02.00,30.0,2.0,3002.0,Daily maintenance,Planned Operation,Daily maintenance
01.30,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.00,44.0,9.0,4409.0,waiting for vul crew for M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.15,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,M6 2 part roller fixing,Conveyor CMM,Line  roller changing/removal
01.00,44.0,9.0,4409.0,waiting for vul crew for M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
01.15,44.0,9.0,4409.0,M2 BTR Clamp fixing,Conveyor Vulcanising,BTR Clamp fixing
00.30,45.0,1.0,4501.0,M6 2 part roller fixing,Conveyor CMM,Line  roller changing/removal
01.00,10.0,1.0,1001.0,Breached Track Area Preparation,BWE Operation,BWE Track Area Preparation
00.30,44.0,20.0,4420.0,M2 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
00.30,44.0,20.0,4420.0,M2 TE cleaning due to throughcut,Conveyor Vulcanising,TE cleaning due to throughcut
06.30,34.0,99.0,3499.0,"Planned stoppage -M2,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Others
06.30,34.0,99.0,3499.0,"Planned stoppage -M2,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Others
08.00,34.0,99.0,3499.0,"Planned stoppage -M2,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Others
08.00,34.0,99.0,3499.0,"Planned stoppage -M2,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Others
08.00,34.0,99.0,3499.0,"Planned stoppage -M2,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Others
08.00,34.0,99.0,3499.0,"Planned stoppage -M2,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Others
08.00,34.0,4.0,3404.0,"Planned stoppage- M2 ,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Conveyor planned vulcanising works
08.00,34.0,4.0,3404.0,"Planned stoppage- M2 ,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Conveyor planned vulcanising works
08.00,34.0,4.0,3404.0,"Planned stoppage- M2 ,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Conveyor planned vulcanising works
08.00,34.0,4.0,3404.0,"Planned stoppage- M2 ,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Conveyor planned vulcanising works
08.00,34.0,4.0,3404.0,"Planned stoppage- M2 ,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Conveyor planned vulcanising works
08.00,34.0,4.0,3404.0,"Planned stoppage- M2 ,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Conveyor planned vulcanising works
08.00,34.0,99.0,3499.0,"Planned stoppage-M2,M4 piece belt changing & M5 weak joint e",Planned VULCANSING,Others
08.00,34.0,99.0,3499.0,"Planned stoppage-M2,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Others
06.00,34.0,99.0,3499.0,"Planned stoppage-M2,M4 piece belt changing & M5 weak joint",Planned VULCANSING,Others
00.45,46.0,70.0,4670.0,M5 TE st.pressure roller removal,Conveyor CMRR,Others
