Date,Shift,Material Number,Bench
05-12-2022,II,FG01LIGNITE,LHS
05-12-2022,II,FG01LIGNITE,LHS
05-12-2022,II,FG01LIGNITE,LHS
05-12-2022,II,FG01LIGNITE,LHS
05-12-2022,III,FG01LIGNITE,LHS
05-12-2022,III,FG01LIGNITE,LHS
05-12-2022,III,FG01LIGNITE,LHS
05-12-2022,III,FG01LIGNITE,LHS
05-12-2022,III,FG01LIGNITE,LHS
05-12-2022,III,FG01LIGNITE,LHS
05-12-2022,III,FG01LIGNITE,LHS
05-12-2022,III,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,I,FG01LIGNITE,LHS
06-12-2022,II,FG01LIGNITE,LHS
06-12-2022,II,FG01LIGNITE,LHS
06-12-2022,II,FG01LIGNITE,LHS
06-12-2022,II,FG01LIGNITE,LHS
06-12-2022,II,FG01LIGNITE,LHS
06-12-2022,II,FG01LIGNITE,LHS
06-12-2022,II,FG01LIGNITE,LHS
06-12-2022,III,FG01LIGNITE,LHS
06-12-2022,III,FG01LIGNITE,LHS
06-12-2022,III,FG01LIGNITE,LHS
06-12-2022,III,FG01LIGNITE,LHS
06-12-2022,III,FG01LIGNITE,LHS
07-12-2022,I,FG01LIGNITE,LHS
07-12-2022,I,FG01LIGNITE,LHS
07-12-2022,I,FG01LIGNITE,LHS
07-12-2022,I,FG01LIGNITE,LHS
07-12-2022,I,FG01LIGNITE,LHS
07-12-2022,I,FG01LIGNITE,LHS
07-12-2022,I,FG01LIGNITE,LHS
07-12-2022,I,FG01LIGNITE,LHS
07-12-2022,I,FG01LIGNITE,LHS
07-12-2022,II,FG01LIGNITE,LHS
07-12-2022,II,FG01LIGNITE,LHS
07-12-2022,II,FG01LIGNITE,LHS
07-12-2022,II,FG01LIGNITE,LHS
07-12-2022,II,FG01LIGNITE,LHS
07-12-2022,II,FG01LIGNITE,LHS
07-12-2022,II,FG01LIGNITE,LHS
07-12-2022,II,FG01LIGNITE,LHS
07-12-2022,II,FG01LIGNITE,LHS
07-12-2022,III,FG01LIGNITE,LHS
07-12-2022,III,FG01LIGNITE,LHS
07-12-2022,III,FG01LIGNITE,LHS
07-12-2022,III,FG01LIGNITE,LHS
07-12-2022,III,FG01LIGNITE,LHS
07-12-2022,III,FG01LIGNITE,LHS
08-12-2022,I,FG01LIGNITE,LHS
08-12-2022,I,FG01LIGNITE,LHS
08-12-2022,I,FG01LIGNITE,LHS
08-12-2022,I,FG01LIGNITE,LHS
08-12-2022,I,FG01LIGNITE,LHS
08-12-2022,I,FG01LIGNITE,LHS
08-12-2022,I,FG01LIGNITE,LHS
08-12-2022,I,FG01LIGNITE,LHS
08-12-2022,II,FG01LIGNITE,LHS
08-12-2022,II,FG01LIGNITE,LHS
08-12-2022,II,FG01LIGNITE,LHS
08-12-2022,II,FG01LIGNITE,LHS
08-12-2022,II,FG01LIGNITE,LHS
08-12-2022,II,FG01LIGNITE,LHS
08-12-2022,II,FG01LIGNITE,LHS
08-12-2022,III,FG01LIGNITE,LHS
08-12-2022,III,FG01LIGNITE,LHS
08-12-2022,III,FG01LIGNITE,LHS
08-12-2022,III,FG01LIGNITE,LHS
09-12-2022,I,FG01LIGNITE,LHS
09-12-2022,I,FG01LIGNITE,LHS
09-12-2022,I,FG01LIGNITE,LHS
09-12-2022,I,FG01LIGNITE,LHS
09-12-2022,I,FG01LIGNITE,LHS
09-12-2022,II,FG01LIGNITE,LHS
09-12-2022,II,FG01LIGNITE,LHS
09-12-2022,II,FG01LIGNITE,LHS
09-12-2022,II,FG01LIGNITE,LHS
09-12-2022,II,FG01LIGNITE,LHS
09-12-2022,II,FG01LIGNITE,LHS
09-12-2022,III,FG01LIGNITE,LHS
09-12-2022,III,FG01LIGNITE,LHS
09-12-2022,III,FG01LIGNITE,LHS
09-12-2022,III,FG01LIGNITE,LHS
09-12-2022,III,FG01LIGNITE,LHS
09-12-2022,III,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,I,FG01LIGNITE,LHS
10-12-2022,II,FG01LIGNITE,LHS
10-12-2022,II,FG01LIGNITE,LHS
10-12-2022,II,FG01LIGNITE,LHS
10-12-2022,II,FG01LIGNITE,LHS
10-12-2022,II,FG01LIGNITE,LHS
10-12-2022,II,FG01LIGNITE,LHS
10-12-2022,II,FG01LIGNITE,LHS
10-12-2022,II,FG01LIGNITE,LHS
10-12-2022,III,FG01LIGNITE,LHS
10-12-2022,III,FG01LIGNITE,LHS
10-12-2022,III,FG01LIGNITE,LHS
10-12-2022,III,FG01LIGNITE,LHS
10-12-2022,III,FG01LIGNITE,LHS
10-12-2022,III,FG01LIGNITE,LHS
10-12-2022,III,FG01LIGNITE,LHS
10-12-2022,III,FG01LIGNITE,LHS
11-12-2022,I,FG01LIGNITE,LHS
11-12-2022,I,FG01LIGNITE,LHS
11-12-2022,I,FG01LIGNITE,LHS
11-12-2022,I,FG01LIGNITE,LHS
11-12-2022,I,FG01LIGNITE,LHS
11-12-2022,I,FG01LIGNITE,LHS
11-12-2022,I,FG01LIGNITE,LHS
11-12-2022,II,FG01LIGNITE,LHS
11-12-2022,II,FG01LIGNITE,LHS
11-12-2022,II,FG01LIGNITE,LHS
11-12-2022,II,FG01LIGNITE,LHS
11-12-2022,II,FG01LIGNITE,LHS
11-12-2022,II,FG01LIGNITE,LHS
11-12-2022,III,FG01LIGNITE,LHS
11-12-2022,III,FG01LIGNITE,LHS
11-12-2022,III,FG01LIGNITE,LHS
11-12-2022,III,FG01LIGNITE,LHS
11-12-2022,III,FG01LIGNITE,LHS
11-12-2022,III,FG01LIGNITE,LHS
11-12-2022,III,FG01LIGNITE,LHS
11-12-2022,III,FG01LIGNITE,LHS
11-12-2022,III,FG01LIGNITE,LHS
12-12-2022,I,FG01LIGNITE,LHS
12-12-2022,I,FG01LIGNITE,LHS
12-12-2022,I,FG01LIGNITE,LHS
12-12-2022,I,FG01LIGNITE,LHS
12-12-2022,I,FG01LIGNITE,LHS
12-12-2022,I,FG01LIGNITE,LHS
12-12-2022,I,FG01LIGNITE,LHS
12-12-2022,I,FG01LIGNITE,LHS
12-12-2022,I,FG01LIGNITE,LHS
12-12-2022,II,FG01LIGNITE,LHS
12-12-2022,II,FG01LIGNITE,LHS
12-12-2022,II,FG01LIGNITE,LHS
12-12-2022,II,FG01LIGNITE,LHS
12-12-2022,II,FG01LIGNITE,LHS
12-12-2022,II,FG01LIGNITE,LHS
12-12-2022,III,FG01LIGNITE,LHS
12-12-2022,III,FG01LIGNITE,LHS
12-12-2022,III,FG01LIGNITE,LHS
12-12-2022,III,FG01LIGNITE,LHS
12-12-2022,III,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,I,FG01LIGNITE,LHS
13-12-2022,II,FG01LIGNITE,LHS
13-12-2022,II,FG01LIGNITE,LHS
13-12-2022,II,FG01LIGNITE,LHS
13-12-2022,II,FG01LIGNITE,LHS
13-12-2022,II,FG01LIGNITE,LHS
13-12-2022,II,FG01LIGNITE,LHS
13-12-2022,II,FG01LIGNITE,LHS
13-12-2022,II,FG01LIGNITE,LHS
13-12-2022,III,FG01LIGNITE,LHS
13-12-2022,III,FG01LIGNITE,LHS
13-12-2022,III,FG01LIGNITE,LHS
13-12-2022,III,FG01LIGNITE,LHS
13-12-2022,III,FG01LIGNITE,LHS
13-12-2022,III,FG01LIGNITE,LHS
14-12-2022,I,FG01LIGNITE,LHS
14-12-2022,I,FG01LIGNITE,LHS
14-12-2022,I,FG01LIGNITE,LHS
14-12-2022,I,FG01LIGNITE,LHS
14-12-2022,I,FG01LIGNITE,LHS
14-12-2022,I,FG01LIGNITE,LHS
14-12-2022,I,FG01LIGNITE,LHS
14-12-2022,II,FG01LIGNITE,LHS
14-12-2022,II,FG01LIGNITE,LHS
14-12-2022,II,FG01LIGNITE,LHS
14-12-2022,II,FG01LIGNITE,LHS
14-12-2022,II,FG01LIGNITE,LHS
14-12-2022,III,FG01LIGNITE,LHS
14-12-2022,III,FG01LIGNITE,LHS
14-12-2022,III,FG01LIGNITE,LHS
14-12-2022,III,FG01LIGNITE,LHS
15-12-2022,I,FG01LIGNITE,LHS
15-12-2022,I,FG01LIGNITE,LHS
15-12-2022,I,FG01LIGNITE,LHS
15-12-2022,I,FG01LIGNITE,LHS
15-12-2022,I,FG01LIGNITE,LHS
15-12-2022,II,FG01LIGNITE,LHS
15-12-2022,II,FG01LIGNITE,LHS
15-12-2022,II,FG01LIGNITE,LHS
15-12-2022,II,FG01LIGNITE,LHS
15-12-2022,III,FG01LIGNITE,LHS
15-12-2022,III,FG01LIGNITE,LHS
15-12-2022,III,FG01LIGNITE,LHS
15-12-2022,III,FG01LIGNITE,LHS
16-12-2022,I,FG01LIGNITE,LHS
16-12-2022,I,FG01LIGNITE,LHS
16-12-2022,I,FG01LIGNITE,LHS
16-12-2022,I,FG01LIGNITE,LHS
16-12-2022,II,FG01LIGNITE,LHS
16-12-2022,II,FG01LIGNITE,LHS
16-12-2022,II,FG01LIGNITE,LHS
16-12-2022,II,FG01LIGNITE,LHS
16-12-2022,II,FG01LIGNITE,LHS
16-12-2022,III,FG01LIGNITE,LHS
16-12-2022,III,FG01LIGNITE,LHS
16-12-2022,III,FG01LIGNITE,LHS
16-12-2022,III,FG01LIGNITE,LHS
17-12-2022,I,FG01LIGNITE,LHS
17-12-2022,I,FG01LIGNITE,LHS
17-12-2022,I,FG01LIGNITE,LHS
17-12-2022,I,FG01LIGNITE,LHS
17-12-2022,II,FG01LIGNITE,LHS
17-12-2022,II,FG01LIGNITE,LHS
17-12-2022,II,FG01LIGNITE,LHS
17-12-2022,II,FG01LIGNITE,LHS
17-12-2022,II,FG01LIGNITE,LHS
17-12-2022,II,FG01LIGNITE,LHS
17-12-2022,III,FG01LIGNITE,LHS
17-12-2022,III,FG01LIGNITE,LHS
17-12-2022,III,FG01LIGNITE,LHS
17-12-2022,III,FG01LIGNITE,LHS
17-12-2022,III,FG01LIGNITE,LHS
17-12-2022,III,FG01LIGNITE,LHS
17-12-2022,III,FG01LIGNITE,LHS
17-12-2022,III,FG01LIGNITE,LHS
17-12-2022,III,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,I,FG01LIGNITE,LHS
18-12-2022,II,FG01LIGNITE,LHS
18-12-2022,II,FG01LIGNITE,LHS
18-12-2022,II,FG01LIGNITE,LHS
18-12-2022,II,FG01LIGNITE,LHS
18-12-2022,II,FG01LIGNITE,LHS
18-12-2022,II,FG01LIGNITE,LHS
18-12-2022,II,FG01LIGNITE,LHS
18-12-2022,II,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
18-12-2022,III,FG01LIGNITE,LHS
19-12-2022,I,FG01LIGNITE,LHS
19-12-2022,I,FG01LIGNITE,LHS
19-12-2022,I,FG01LIGNITE,LHS
19-12-2022,I,FG01LIGNITE,LHS
19-12-2022,I,FG01LIGNITE,LHS
19-12-2022,I,FG01LIGNITE,LHS
19-12-2022,I,FG01LIGNITE,LHS
19-12-2022,I,FG01LIGNITE,LHS
19-12-2022,I,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,II,FG01LIGNITE,LHS
19-12-2022,III,FG01LIGNITE,LHS
19-12-2022,III,FG01LIGNITE,LHS
19-12-2022,III,FG01LIGNITE,LHS
19-12-2022,III,FG01LIGNITE,LHS
19-12-2022,III,FG01LIGNITE,LHS
20-12-2022,I,FG01LIGNITE,LHS
20-12-2022,I,FG01LIGNITE,LHS
20-12-2022,I,FG01LIGNITE,LHS
20-12-2022,I,FG01LIGNITE,LHS
20-12-2022,I,FG01LIGNITE,LHS
20-12-2022,I,FG01LIGNITE,LHS
20-12-2022,I,FG01LIGNITE,LHS
20-12-2022,II,FG01LIGNITE,LHS
20-12-2022,II,FG01LIGNITE,LHS
20-12-2022,II,FG01LIGNITE,LHS
20-12-2022,II,FG01LIGNITE,LHS
20-12-2022,II,FG01LIGNITE,LHS
20-12-2022,II,FG01LIGNITE,LHS
20-12-2022,II,FG01LIGNITE,LHS
20-12-2022,III,FG01LIGNITE,LHS
20-12-2022,III,FG01LIGNITE,LHS
20-12-2022,III,FG01LIGNITE,LHS
20-12-2022,III,FG01LIGNITE,LHS
20-12-2022,III,FG01LIGNITE,LHS
21-12-2022,I,FG01LIGNITE,LHS
21-12-2022,I,FG01LIGNITE,LHS
21-12-2022,I,FG01LIGNITE,LHS
21-12-2022,I,FG01LIGNITE,LHS
21-12-2022,I,FG01LIGNITE,LHS
21-12-2022,I,FG01LIGNITE,LHS
21-12-2022,I,FG01LIGNITE,LHS
21-12-2022,I,FG01LIGNITE,LHS
21-12-2022,I,FG01LIGNITE,LHS
21-12-2022,II,FG01LIGNITE,LHS
21-12-2022,II,FG01LIGNITE,LHS
21-12-2022,II,FG01LIGNITE,LHS
21-12-2022,II,FG01LIGNITE,LHS
21-12-2022,II,FG01LIGNITE,LHS
21-12-2022,II,FG01LIGNITE,LHS
21-12-2022,II,FG01LIGNITE,LHS
21-12-2022,II,FG01LIGNITE,LHS
21-12-2022,II,FG01LIGNITE,LHS
21-12-2022,III,FG01LIGNITE,LHS
21-12-2022,III,FG01LIGNITE,LHS
21-12-2022,III,FG01LIGNITE,LHS
21-12-2022,III,FG01LIGNITE,LHS
21-12-2022,III,FG01LIGNITE,LHS
22-12-2022,I,FG01LIGNITE,LHS
22-12-2022,I,FG01LIGNITE,LHS
22-12-2022,I,FG01LIGNITE,LHS
22-12-2022,I,FG01LIGNITE,LHS
22-12-2022,I,FG01LIGNITE,LHS
22-12-2022,I,FG01LIGNITE,LHS
22-12-2022,I,FG01LIGNITE,LHS
22-12-2022,II,FG01LIGNITE,LHS
22-12-2022,II,FG01LIGNITE,LHS
22-12-2022,II,FG01LIGNITE,LHS
22-12-2022,II,FG01LIGNITE,LHS
22-12-2022,II,FG01LIGNITE,LHS
22-12-2022,III,FG01LIGNITE,LHS
22-12-2022,III,FG01LIGNITE,LHS
22-12-2022,III,FG01LIGNITE,LHS
22-12-2022,III,FG01LIGNITE,LHS
22-12-2022,III,FG01LIGNITE,LHS
23-12-2022,I,FG01LIGNITE,LHS
23-12-2022,I,FG01LIGNITE,LHS
23-12-2022,I,FG01LIGNITE,LHS
23-12-2022,I,FG01LIGNITE,LHS
23-12-2022,I,FG01LIGNITE,LHS
23-12-2022,I,FG01LIGNITE,LHS
23-12-2022,I,FG01LIGNITE,LHS
23-12-2022,II,FG01LIGNITE,LHS
23-12-2022,II,FG01LIGNITE,LHS
23-12-2022,II,FG01LIGNITE,LHS
23-12-2022,II,FG01LIGNITE,LHS
23-12-2022,II,FG01LIGNITE,LHS
23-12-2022,II,FG01LIGNITE,LHS
23-12-2022,III,FG01LIGNITE,LHS
23-12-2022,III,FG01LIGNITE,LHS
23-12-2022,III,FG01LIGNITE,LHS
23-12-2022,III,FG01LIGNITE,LHS
23-12-2022,III,FG01LIGNITE,LHS
24-12-2022,I,FG01LIGNITE,LHS
24-12-2022,I,FG01LIGNITE,LHS
24-12-2022,I,FG01LIGNITE,LHS
24-12-2022,I,FG01LIGNITE,LHS
24-12-2022,I,FG01LIGNITE,LHS
24-12-2022,I,FG01LIGNITE,LHS
24-12-2022,I,FG01LIGNITE,LHS
24-12-2022,II,FG01LIGNITE,LHS
24-12-2022,II,FG01LIGNITE,LHS
24-12-2022,II,FG01LIGNITE,LHS
24-12-2022,II,FG01LIGNITE,LHS
24-12-2022,II,FG01LIGNITE,LHS
24-12-2022,II,FG01LIGNITE,LHS
24-12-2022,III,FG01LIGNITE,LHS
24-12-2022,III,FG01LIGNITE,LHS
24-12-2022,III,FG01LIGNITE,LHS
24-12-2022,III,FG01LIGNITE,LHS
24-12-2022,III,FG01LIGNITE,LHS
24-12-2022,III,FG01LIGNITE,LHS
24-12-2022,III,FG01LIGNITE,LHS
25-12-2022,I,FG01LIGNITE,LHS
25-12-2022,I,FG01LIGNITE,LHS
25-12-2022,I,FG01LIGNITE,LHS
25-12-2022,I,FG01LIGNITE,LHS
25-12-2022,I,FG01LIGNITE,LHS
25-12-2022,I,FG01LIGNITE,LHS
25-12-2022,I,FG01LIGNITE,LHS
25-12-2022,I,FG01LIGNITE,LHS
25-12-2022,I,FG01LIGNITE,LHS
25-12-2022,II,FG01LIGNITE,LHS
25-12-2022,II,FG01LIGNITE,LHS
25-12-2022,II,FG01LIGNITE,LHS
25-12-2022,II,FG01LIGNITE,LHS
25-12-2022,II,FG01LIGNITE,LHS
25-12-2022,II,FG01LIGNITE,LHS
25-12-2022,II,FG01LIGNITE,LHS
25-12-2022,III,FG01LIGNITE,LHS
25-12-2022,III,FG01LIGNITE,LHS
25-12-2022,III,FG01LIGNITE,LHS
25-12-2022,III,FG01LIGNITE,LHS
25-12-2022,III,FG01LIGNITE,LHS
26-12-2022,I,FG01LIGNITE,LHS
26-12-2022,I,FG01LIGNITE,LHS
26-12-2022,I,FG01LIGNITE,LHS
26-12-2022,I,FG01LIGNITE,LHS
26-12-2022,I,FG01LIGNITE,LHS
26-12-2022,I,FG01LIGNITE,LHS
26-12-2022,I,FG01LIGNITE,LHS
26-12-2022,I,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,II,FG01LIGNITE,LHS
26-12-2022,III,FG01LIGNITE,LHS
26-12-2022,III,FG01LIGNITE,LHS
26-12-2022,III,FG01LIGNITE,LHS
26-12-2022,III,FG01LIGNITE,LHS
27-12-2022,I,FG01LIGNITE,LHS
27-12-2022,I,FG01LIGNITE,LHS
27-12-2022,I,FG01LIGNITE,LHS
27-12-2022,I,FG01LIGNITE,LHS
27-12-2022,I,FG01LIGNITE,LHS
27-12-2022,I,FG01LIGNITE,LHS
27-12-2022,I,FG01LIGNITE,LHS
27-12-2022,II,FG01LIGNITE,LHS
27-12-2022,II,FG01LIGNITE,LHS
27-12-2022,II,FG01LIGNITE,LHS
27-12-2022,II,FG01LIGNITE,LHS
27-12-2022,II,FG01LIGNITE,LHS
27-12-2022,II,FG01LIGNITE,LHS
27-12-2022,II,FG01LIGNITE,LHS
27-12-2022,II,FG01LIGNITE,LHS
27-12-2022,II,FG01LIGNITE,LHS
27-12-2022,III,FG01LIGNITE,LHS
27-12-2022,III,FG01LIGNITE,LHS
27-12-2022,III,FG01LIGNITE,LHS
27-12-2022,III,FG01LIGNITE,LHS
28-12-2022,I,FG01LIGNITE,LHS
28-12-2022,I,FG01LIGNITE,LHS
28-12-2022,I,FG01LIGNITE,LHS
28-12-2022,I,FG01LIGNITE,LHS
28-12-2022,I,FG01LIGNITE,LHS
28-12-2022,I,FG01LIGNITE,LHS
28-12-2022,I,FG01LIGNITE,LHS
28-12-2022,II,FG01LIGNITE,LHS
28-12-2022,II,FG01LIGNITE,LHS
28-12-2022,II,FG01LIGNITE,LHS
28-12-2022,II,FG01LIGNITE,LHS
28-12-2022,II,FG01LIGNITE,LHS
28-12-2022,III,FG01LIGNITE,LHS
28-12-2022,III,FG01LIGNITE,LHS
28-12-2022,III,FG01LIGNITE,LHS
28-12-2022,III,FG01LIGNITE,LHS
29-12-2022,I,FG01LIGNITE,LHS
29-12-2022,I,FG01LIGNITE,LHS
29-12-2022,I,FG01LIGNITE,LHS
29-12-2022,I,FG01LIGNITE,LHS
29-12-2022,I,FG01LIGNITE,LHS
29-12-2022,I,FG01LIGNITE,LHS
29-12-2022,II,FG01LIGNITE,LHS
29-12-2022,II,FG01LIGNITE,LHS
29-12-2022,II,FG01LIGNITE,LHS
29-12-2022,II,FG01LIGNITE,LHS
29-12-2022,II,FG01LIGNITE,LHS
29-12-2022,II,FG01LIGNITE,LHS
29-12-2022,II,FG01LIGNITE,LHS
29-12-2022,II,FG01LIGNITE,LHS
29-12-2022,II,FG01LIGNITE,LHS
29-12-2022,III,FG01LIGNITE,LHS
29-12-2022,III,FG01LIGNITE,LHS
29-12-2022,III,FG01LIGNITE,LHS
29-12-2022,III,FG01LIGNITE,LHS
29-12-2022,III,FG01LIGNITE,LHS
30-12-2022,I,FG01LIGNITE,LHS
30-12-2022,I,FG01LIGNITE,LHS
30-12-2022,I,FG01LIGNITE,LHS
30-12-2022,I,FG01LIGNITE,LHS
30-12-2022,I,FG01LIGNITE,LHS
30-12-2022,I,FG01LIGNITE,LHS
30-12-2022,II,FG01LIGNITE,LHS
30-12-2022,II,FG01LIGNITE,LHS
30-12-2022,II,FG01LIGNITE,LHS
30-12-2022,II,FG01LIGNITE,LHS
30-12-2022,II,FG01LIGNITE,LHS
30-12-2022,II,FG01LIGNITE,LHS
30-12-2022,II,FG01LIGNITE,LHS
30-12-2022,II,FG01LIGNITE,LHS
30-12-2022,III,FG01LIGNITE,LHS
30-12-2022,III,FG01LIGNITE,LHS
30-12-2022,III,FG01LIGNITE,LHS
30-12-2022,III,FG01LIGNITE,LHS
30-12-2022,III,FG01LIGNITE,LHS
31-12-2022,I,FG01LIGNITE,LHS
31-12-2022,I,FG01LIGNITE,LHS
31-12-2022,I,FG01LIGNITE,LHS
31-12-2022,I,SF01OBURDEN,LHS
31-12-2022,I,SF01OBURDEN,LHS
31-12-2022,I,SF01OBURDEN,LHS
31-12-2022,I,SF01OBURDEN,LHS
31-12-2022,II,FG01LIGNITE,LHS
31-12-2022,II,FG01LIGNITE,LHS
31-12-2022,II,FG01LIGNITE,LHS
31-12-2022,II,FG01LIGNITE,LHS
31-12-2022,II,FG01LIGNITE,LHS
31-12-2022,III,FG01LIGNITE,LHS
31-12-2022,III,FG01LIGNITE,LHS
31-12-2022,III,FG01LIGNITE,LHS
31-12-2022,III,FG01LIGNITE,LHS
,,,
